Identifier (Email/name),Gender,Education,Age_Bracket,City,Country,Attended_Event,Attended_Before,How_Found,Date,Event_ID,Event_Name,Event_Name (1),Sheet
ffdc6839ecabd4efc43b82e4c8362c3d,Female,Masters,36 - 40,Los_Angeles,USA,No,No,Friend Circle,2020-03-07,94664980505,Ladies Intro to Tech Weekend (International Women's Day),Ladies Intro to Tech Weekend (International Women's Day),AFTER
a24492c702f7397be0f92753efb07d63,Female,Masters,26 - 30,Auckland,New Zealand,Yes,No,Friend Circle,2019-08-28,69298893857,Destination Data-workshop on essential data skills,Destination Data-workshop on essential data skills,AFTER
b39bef4f95ac065ed269634c2ed3ac69,Female,Bachelors,31 - 35,Singapore,Singapore,Yes,No,Other Medium,2020-01-15,83453992137,How to explore and navigate analytics dashboards,How to explore and navigate analytics dashboards,AFTER
fb736f551c3ac35cb53c2beb171dadfe,Female,Bachelors,26 - 30,Jakarta,Indonesia,Yes,No,Friend Circle,2019-05-02,60669979542,"Forget Data Analytics, Let's Talk About Data Storytelling","Forget Data Analytics, Let's Talk About Data Storytelling",AFTER
fb736f551c3ac35cb53c2beb171dadfe,Female,Bachelors,26 - 30,Jakarta,Indonesia,Yes,No,Friend Circle,2019-05-03,60670582345,Introduction to Data Analytics,Introduction to Data Analytics,AFTER
1c290e27818bf3cf098a50fd72d41f2e,Male,Bachelors,31 - 35,Sydney,Australia,Yes,No,LinkedIn,2019-11-26,80846240281,Diversity & Inclusion from Different Perspectives,Diversity & Inclusion from Different Perspectives,AFTER
714eec80069e3645bdf4d371ee01fe3b,Female,Bachelors,31 - 35,Melbourne,Australia,Yes,No,Office Circle,2019-03-26,58026704435,Tableau Data Storytelling workshop,Tableau Data Storytelling workshop,AFTER
2cba5a8309039ec3bd05a0cdb17724be,Male,Undergraduate,15 - 20,Singapore,Singapore,No,Yes,Other Medium,2018-05-08,45516576305,Introduction to Data Analytics,Introduction to Data Analytics,AFTER
2cba5a8309039ec3bd05a0cdb17724be,Female,Bachelors,31 - 35,Singapore,Singapore,No,Yes,Other Medium,2018-10-25,50992163935,R Programming Workshop,R Programming Workshop,AFTER
35238eb4a398f1ee497fd6d99e2bdb77,Unspecified,Undergraduate,15 - 20,Melbourne,Australia,No,No,Other Medium,2019-03-26,58026704435,Tableau Data Storytelling workshop,Tableau Data Storytelling workshop,AFTER
1e6ef4626ff7022a084638d67d4e732f,Female,Bachelors,31 - 35,Jakarta,Indonesia,Yes,No,Other Medium,2019-03-04,56827688145,Data is The New Black,Data is The New Black,AFTER
b619884b03e4dbb7b47e43894213a66e,Female,Masters,26 - 30,Jakarta,Indonesia,Yes,No,Facebook,2019-05-02,60669979542,"Forget Data Analytics, Let's Talk About Data Storytelling","Forget Data Analytics, Let's Talk About Data Storytelling",AFTER
b619884b03e4dbb7b47e43894213a66e,Female,Masters,26 - 30,Jakarta,Indonesia,Yes,Yes,Facebook,2019-05-03,60670582345,Introduction to Data Analytics,Introduction to Data Analytics,AFTER
e3d2051a70600f89d001d239c313170c,Female,Bachelors,36 - 40,Singapore,Singapore,No,Yes,Facebook,2018-05-08,45516576305,Introduction to Data Analytics,Introduction to Data Analytics,AFTER
e3d2051a70600f89d001d239c313170c,Female,Bachelors,36 - 40,Singapore,Singapore,Yes,Yes,Facebook,2018-11-28,52748060870,Digital Marketing Analytics,Digital Marketing Analytics,AFTER
e3d2051a70600f89d001d239c313170c,Female,Bachelors,36 - 40,Singapore,Singapore,Yes,Yes,Facebook,2019-01-29,54747427028,Overcoming Fear of Public Speaking,Overcoming Fear of Public Speaking,AFTER
e3d2051a70600f89d001d239c313170c,Female,Bachelors,36 - 40,Singapore,Singapore,Yes,Yes,Facebook,2019-04-26,60279121475,Introduction to Data Analytics,Introduction to Data Analytics,AFTER
e3d2051a70600f89d001d239c313170c,Female,Bachelors,36 - 40,Singapore,Singapore,No,Yes,Facebook,2019-07-30,64909383714,Machine Learning and YOU,Machine Learning and YOU,AFTER
66ed5d53f33c9f52a815120f60de7709,Female,Others,41 - 45,Sydney,Australia,Yes,No,LinkedIn,2019-09-06,70422143527,Introduction to Data Analytics,Introduction to Data Analytics,AFTER
66ed5d53f33c9f52a815120f60de7709,Female,Others,41 - 45,Sydney,Australia,Yes,Yes,Friend Circle,2019-10-26,74531089495,Introduction to Python Programming for data analysis,Introduction to Python Programming for data analysis,AFTER
c7b96e13458befa1b031942d08625efa,Female,Masters,31 - 35,Los_Angeles,USA,No,No,Other Medium,2020-03-07,94664980505,Ladies Intro to Tech Weekend (International Women's Day),Ladies Intro to Tech Weekend (International Women's Day),AFTER
9a8a053f4a3224176ad8dfb885e5f06e,Female,Masters,26 - 30,Singapore,Singapore,Yes,Yes,Subscription,2019-07-30,64909383714,Machine Learning and YOU,Machine Learning and YOU,AFTER
0f4003498775b17083abd9b825d6a37d,Female,Bachelors,31 - 35,Singapore,Singapore,Yes,No,Facebook,2018-10-26,51356671186,Introduction to Data Analytics,Introduction to Data Analytics,AFTER
8e05fe01b9bb1ac0eb33f65195b0c966,Female,Masters,26 - 30,Melbourne,Australia,Yes,No,Friend Circle,2020-02-24,93925059381,Introduction to SQL and Data Visualization,Introduction to SQL and Data Visualization,AFTER
d4069d98216deb0687578b6ce40df46e,Male,Bachelors,31 - 35,Jakarta,Indonesia,Yes,No,Facebook,2020-03-12,94842764261,Finding your path as a career woman meetup,Finding your path as a career woman meetup,AFTER
1ebdcfe1e448373dbea6f29875fb63fc,Female,Bachelors,41 - 45,Sydney,Australia,Yes,No,Friend Circle,2019-10-26,74531089495,Introduction to Python Programming for data analysis,Introduction to Python Programming for data analysis,AFTER
070e5d13ad6c3ddbe70a1cb82ee5c56a,Female,Masters,26 - 30,Jakarta,Indonesia,Yes,No,Friend Circle,2019-08-03,66474710649,Intermediate data visualization workshop ,Intermediate data visualization workshop ,AFTER
584f2869bd35ee5b788d9e6e135a558b,Female,Doctorate,46 - 50,Hong_Kong,Hong Kong (China),Yes,No,Facebook,2019-11-26,79945692719,Introduction to Python Programming for data analysis,Introduction to Python Programming for data analysis,AFTER
01db20b34d66714fe61de7c26eeb7b2f,Female,Undergraduate,26 - 30,Singapore,Singapore,Yes,No,Other Medium,2018-10-26,51356671186,Introduction to Data Analytics,Introduction to Data Analytics,AFTER
1219297c69e97c852aeb4302acfaaec6,Male,Masters,26 - 30,Singapore,Singapore,No,No,Facebook,2019-11-22,75585106087,Hackathon: Hack your way to a healthier lifestyle,Hackathon: Hack your way to a healthier lifestyle,AFTER
92605704a92f2b5aef8f1aa10935c054,Female,Doctorate,26 - 30,Sydney,Australia,No,No,Facebook,2020-03-19,97052878773,Do you dare to change your career to follow your true passion?,Do you dare to change your career to follow your true passion?,AFTER
7f87898b30f2afae6d17fc1e8b754b9e,Female,Masters,31 - 35,Kuala_Lumpur,Malaysia,Yes,No,Facebook,2020-03-28,98411713083,Introduction to data exploration using Python,Introduction to data exploration using Python,AFTER
b9e71084fa253ba97fc39efb80c13a6d,Female,Bachelors,26 - 30,Los_Angeles,USA,Yes,No,Other Medium,2019-09-28,71139045801,Introduction to Data Analytics,Introduction to Data Analytics,AFTER
3a6f0e06eee3a48f7aaec5be2b9197eb,Female,Bachelors,26 - 30,Singapore,Singapore,Yes,No,Office Circle,2018-06-20,46926367027,From Data to Data StoryTelling,From Data to Data StoryTelling,AFTER
3998eb271a7d2e2317c8c1ea8f070ce3,Female,Masters,36 - 40,Singapore,Singapore,Yes,No,Other Medium,2018-05-08,45516576305,Introduction to Data Analytics,Introduction to Data Analytics,AFTER
fb4820dcc904edaddb34131e2c0a6290,Female,Bachelors,26 - 30,Singapore,Singapore,Yes,No,Friend Circle,2018-06-20,46926367027,From Data to Data StoryTelling,From Data to Data StoryTelling,AFTER
955fefcd55a4bbb3680f2ebe1bb21517,Female,Masters,26 - 30,Singapore,Singapore,Yes,No,Facebook,2019-03-14,57288030040,Data is The New Black,Data is The New Black,AFTER
b9c565dcead18b9b71a3d08b72c22d07,Male,Masters,46 - 50,Hong_Kong,Hong Kong (China),No,No,Friend Circle,2019-05-23,62230050757,BIG DATA WORLD & EVENING COCKTAILS,BIG DATA WORLD & EVENING COCKTAILS,AFTER
837159288251ca5aacfc39f3080441b9,Female,Others,31 - 35,Kuala_Lumpur,Malaysia,Yes,No,Friend Circle,2019-05-02,60282430372,Introduction to Data Analytics,Introduction to Data Analytics,AFTER
837159288251ca5aacfc39f3080441b9,Female,Vocational,31 - 35,Kuala_Lumpur,Malaysia,Yes,Yes,Subscription,2019-08-20,67503144723,Data Visualization and Personal Branding workshop ,Data Visualization and Personal Branding workshop ,AFTER
88f461abf8356cefa444aa0309969af1,Female,Masters,31 - 35,Singapore,Singapore,Yes,Yes,Subscription,2019-07-30,64909383714,Machine Learning and YOU,Machine Learning and YOU,AFTER
88f461abf8356cefa444aa0309969af1,Female,Masters,31 - 35,Singapore,Singapore,Yes,Yes,Other Medium,2019-11-22,75585106087,Hackathon: Hack your way to a healthier lifestyle,Hackathon: Hack your way to a healthier lifestyle,AFTER
7ca26802c9e0a18197c64fb0e7449ee9,Female,Bachelors,31 - 35,Hong_Kong,Hong Kong (China),Yes,No,Friend Circle,2019-03-21,57675822939,Introduction to Data Analytics,Introduction to Data Analytics,AFTER
7853ad0dbd43655c788c942e0260e2c8,Male,Bachelors,26 - 30,Singapore,Singapore,Yes,No,Subscription,2018-06-20,46926367027,From Data to Data StoryTelling,From Data to Data StoryTelling,AFTER
aa61cb31e1c6ca7a92fa709f7bb4f2f2,Female,Masters,36 - 40,Singapore,Singapore,Yes,No,Facebook,2019-11-28,82610154195,Qubole Presto Singapore MeetUp,Qubole Presto Singapore MeetUp,AFTER
66328484fbaafd255cc3b290421e2639,Female,Bachelors,41 - 45,Lagos,Nigeria,Yes,No,Facebook,2020-01-25,88358096445,Data is The New Black,Data is The New Black,AFTER
238ca6bbfb93af34f20be342293a65e4,Female,Bachelors,26 - 30,Singapore,Singapore,Yes,No,Friend Circle,2018-12-06,53009483793,"DATA AND BUSINESS, TWO TRIBES ONE GOAL?","DATA AND BUSINESS, TWO TRIBES ONE GOAL?",AFTER
1e02bc351a86349a92f67f696eaf9500,Female,Bachelors,31 - 35,Johannesburg,South Africa,Yes,No,Facebook,2019-06-26,63353532120,Introduction to Data Analytics,Introduction to Data Analytics,AFTER
96969798b54a7422045307bb4be87f2b,Female,Undergraduate,15 - 20,Phnom_Penh,Cambodia,Yes,No,Other Medium,2019-12-07,82610595515,Introduction to Data Analytics,Introduction to Data Analytics,AFTER
422ba96714e3f8f7b41632e79c97445c,Female,Masters,46 - 50,Hong_Kong,Hong Kong (China),Yes,No,Friend Circle,2019-06-12,62814459740,The Future of Data Analytics in Marketing,The Future of Data Analytics in Marketing,AFTER
422ba96714e3f8f7b41632e79c97445c,Female,Masters,46 - 50,Hong_Kong,Hong Kong (China),Yes,No,Subscription,2019-09-24,70896329831,Introduction to Data Analytics,Introduction to Data Analytics,AFTER
64ed3fa6d2fcda7eff4ba404801e2c29,Female,Masters,26 - 30,Singapore,Singapore,Yes,Yes,Facebook,2018-11-28,52748060870,Digital Marketing Analytics,Digital Marketing Analytics,AFTER
22ef85807923c8687d633ffb4520c2d2,Female,Masters,36 - 40,Auckland,New Zealand,Yes,No,Facebook,2019-08-28,69298893857,Destination Data-workshop on essential data skills,Destination Data-workshop on essential data skills,AFTER
bda63b114fdac8f8a6969676fe70ea6e,Female,Bachelors,21 - 25,Kuala_Lumpur,Malaysia,Yes,No,Facebook,2020-01-18,88661237147,Introduction to Data Visualization using Power BI,Introduction to Data Visualization using Power BI,AFTER
70eae84d64554eff8581fe8e12bfd0a2,Female,Bachelors,26 - 30,Singapore,Singapore,Yes,No,Facebook,2019-01-29,54747427028,Overcoming Fear of Public Speaking,Overcoming Fear of Public Speaking,AFTER
1e62df5b93a1ed4f0537ac47002df1d4,Female,Bachelors,31 - 35,Melbourne,Australia,Yes,No,Facebook,2019-08-24,67987679981,Introduction to Python Programming for data analysis,Introduction to Python Programming for data analysis,AFTER
cf5e1d19634dac8842778e22564cb580,Male,Masters,36 - 40,Hong_Kong,Hong Kong (China),Yes,No,Subscription,2019-03-20,58127559094,Data is The New Black,Data is The New Black,AFTER
82f0917a04d093a2650eec0bffabc34d,Male,Masters,31 - 35,Singapore,Singapore,Yes,Yes,Other Medium,2019-03-14,57288030040,Data is The New Black,Data is The New Black,AFTER
a8acbb3b3fea45fe09b35675987840f3,Female,Bachelors,36 - 40,Sydney,Australia,Yes,No,Friend Circle,2019-05-16,61180160507,Introduction to Data Analytics,Introduction to Data Analytics,AFTER
e7308d9ad08cefe9f8c777a14a254dfa,Female,Masters,21 - 25,Singapore,Singapore,Yes,No,Friend Circle,2019-01-17,54274046133,R Programming Workshop,R Programming Workshop,AFTER
534c08ef221abd10f2f9ce9618e285b0,Female,Bachelors,26 - 30,Hong_Kong,Hong Kong (China),Yes,No,Facebook,2019-06-12,62814459740,The Future of Data Analytics in Marketing,The Future of Data Analytics in Marketing,AFTER
60b87be968a4bbeba79ee18b7fe1e82f,Female,Bachelors,31 - 35,Singapore,Singapore,Yes,No,Office Circle,2019-10-24,75140243491,Overcoming Fear of Public Speaking,Overcoming Fear of Public Speaking,AFTER
d1c23c34d7cab70beccd0a2220c9fbdc,Female,Masters,21 - 25,Melbourne,Australia,Yes,No,Friend Circle,2019-08-06,65040732582,Data is The New Black,Data is The New Black,AFTER
9ad92da75b1e89040c89e955161e95c2,Female,Bachelors,41 - 45,Sydney,Australia,Yes,No,Friend Circle,2019-09-06,70422143527,Introduction to Data Analytics,Introduction to Data Analytics,AFTER
2ee4aee6dcbbf898939bbdc8ab4a0b97,Female,Bachelors,36 - 40,Sydney,Australia,Yes,No,Friend Circle,2019-02-05,54434747796,Introduction to Data Analytics,Introduction to Data Analytics,AFTER
e57130752fc5afd2d3daaac1114cb724,Male,Bachelors,26 - 30,Hong_Kong,Hong Kong (China),Yes,No,Subscription,2019-03-20,58127559094,Data is The New Black,Data is The New Black,AFTER
46407c2c62641131bddc2256df9c7e91,Female,Masters,41 - 45,Sydney,Australia,Yes,No,Other Medium,2019-11-29,81329291099,Introduction to Data Analytics,Introduction to Data Analytics,AFTER
65fe0a50e9c42ffd1404e6364b860a98,Female,Masters,36 - 40,Melbourne,Australia,No,No,Facebook,2018-11-28,51569300165,Introduction to Data Analytics,Introduction to Data Analytics,AFTER
252e427b735f7cfb36a3f288e3f4fc63,Female,Bachelors,21 - 25,Melbourne,Australia,Yes,No,Friend Circle,2018-06-28,46494580542,Introduction to Data Analytics,Introduction to Data Analytics,AFTER
a88017f326f0fd9a35d2eb385e1e9697,Female,Bachelors,26 - 30,Melbourne,Australia,Yes,No,Office Circle,2019-10-10,73447249701,Introduction to SQL and Data Visualization,Introduction to SQL and Data Visualization,AFTER
982e832800ae44db535b05b16f1f96b9,Female,Masters,36 - 40,Melbourne,Australia,No,No,Office Circle,2019-04-09,59035502778,Introduction to Data Analytics,Introduction to Data Analytics,AFTER
a33481aa2420136a54aab4518bff926b,Female,Bachelors,21 - 25,Sydney,Australia,Yes,No,Other Medium,2018-06-25,45893295081,Introduction to Data Analytics,Introduction to Data Analytics,AFTER
96e1bc39453c18fb99172d087ca8ce06,Female,Bachelors,21 - 25,Singapore,Singapore,Yes,No,Friend Circle,2019-01-17,54274046133,R Programming Workshop,R Programming Workshop,AFTER
a1843f4d4be7c9bac7dde87a910db2f6,Female,Masters,36 - 40,Sydney,Australia,Yes,No,Facebook,2019-11-29,81329291099,Introduction to Data Analytics,Introduction to Data Analytics,AFTER
128f3416ec199cd35a536c5eebdc06dd,Female,Masters,31 - 35,Los_Angeles,USA,Yes,No,Friend Circle,2019-09-28,71139045801,Introduction to Data Analytics,Introduction to Data Analytics,AFTER
66ccca587742803ce7046636423340d2,Female,Bachelors,41 - 45,Melbourne,Australia,Yes,No,Facebook,2018-06-28,46494580542,Introduction to Data Analytics,Introduction to Data Analytics,AFTER
876c3614b3fa69791f627a9fd596d33e,Female,Bachelors,36 - 40,Kuala_Lumpur,Malaysia,Yes,No,Facebook,2019-05-02,60282430372,Introduction to Data Analytics,Introduction to Data Analytics,AFTER
876c3614b3fa69791f627a9fd596d33e,Female,Bachelors,36 - 40,Kuala_Lumpur,Malaysia,No,No,Subscription,2019-08-20,67503144723,Data Visualization and Personal Branding workshop ,Data Visualization and Personal Branding workshop ,AFTER
2f56253dd728c58d2ae72ac7dd7ee118,Female,Bachelors,15 - 20,Sydney,Australia,Yes,No,Facebook,2018-10-29,50018833678,Introduction to Data Analytics,Introduction to Data Analytics,AFTER
9de97670bc2e12007d115778fa0a6323,Female,Bachelors,31 - 35,Melbourne,Australia,Yes,No,Facebook,2018-06-28,46494580542,Introduction to Data Analytics,Introduction to Data Analytics,AFTER
9f8f4a9dd124f6872f2eda72b8e0526d,Female,Bachelors,21 - 25,Manila,Philippines,No,No,Facebook,2020-02-18,89949227561,Introduction to Data Analytics,Introduction to Data Analytics,AFTER
eb34add562b01a6ce709da32140803df,Female,Bachelors,26 - 30,Singapore,Singapore,Yes,No,Other Medium,2018-11-15,52080118035,Martech for the Data-driven Marketers,Martech for the Data-driven Marketers,AFTER
ef3347cb31a9849a99b4f7edb83292b9,Female,Undergraduate,21 - 25,Singapore,Singapore,No,No,Friend Circle,2020-03-07,90972969601,All About Data workshop,All About Data workshop,AFTER
e03792ed4d7772ad554615578fde4246,Female,Bachelors,36 - 40,Singapore,Singapore,Yes,Yes,Facebook,2018-11-15,52080118035,Martech for the Data-driven Marketers,Martech for the Data-driven Marketers,AFTER
7ba1e9f7d2b7592b5bbfdf56d6eb71ca,Female,Bachelors,21 - 25,Jakarta,Indonesia,Yes,No,Friend Circle,2019-10-26,75319764443,Data Visualization Workshop Using YellowFin,Data Visualization Workshop Using YellowFin,AFTER
f4c0a3c08d16749ac2ec41d076059fa3,Female,Bachelors,31 - 35,Singapore,Singapore,No,No,LinkedIn,2020-01-15,83453992137,How to explore and navigate analytics dashboards,How to explore and navigate analytics dashboards,AFTER
46bb935d56c8af5cdf1874f3bc064040,Female,Bachelors,36 - 40,Singapore,Singapore,Yes,Yes,Other Medium,2019-07-30,64909383714,Machine Learning and YOU,Machine Learning and YOU,AFTER
93c23869580b49faa3c777d21e1d6890,Female,Bachelors,41 - 45,Sydney,Australia,Yes,No,Facebook,2019-02-05,54434747796,Introduction to Data Analytics,Introduction to Data Analytics,AFTER
267dc8731896292ae2a7093b0bb6f173,Female,Masters,26 - 30,Singapore,Singapore,No,No,Facebook,2018-12-06,53009483793,"DATA AND BUSINESS, TWO TRIBES ONE GOAL?","DATA AND BUSINESS, TWO TRIBES ONE GOAL?",AFTER
cf6b36bb5caf5b4feba22b9ec5ea4cc6,Female,Bachelors,31 - 35,Jakarta,Indonesia,Yes,No,Office Circle,2019-06-29,63418250695,Introduction to Data Analytics,Introduction to Data Analytics,AFTER
4d7645f8cbae93ec18991bc4c5fd754f,Female,Bachelors,21 - 25,Jakarta,Indonesia,Yes,Yes,Friend Circle,2019-08-03,66474710649,Intermediate data visualization workshop ,Intermediate data visualization workshop ,AFTER
7951e56ac54cb6e0d1b6cc4d2703c5fc,Female,Bachelors,36 - 40,Kuala_Lumpur,Malaysia,Yes,No,Facebook,2019-08-20,67503144723,Data Visualization and Personal Branding workshop ,Data Visualization and Personal Branding workshop ,AFTER
650d2c9e44b3226583426231b65ecd03,Female,Bachelors,26 - 30,Jakarta,Indonesia,Yes,No,Subscription,2019-09-21,72414019281,Data Visualization with Power BI,Data Visualization with Power BI,AFTER
650d2c9e44b3226583426231b65ecd03,Female,Bachelors,26 - 30,Jakarta,Indonesia,Yes,No,Other Medium,2019-10-26,75319764443,Data Visualization Workshop Using YellowFin,Data Visualization Workshop Using YellowFin,AFTER
3ecf9098d14392d7dfc4cf025804800d,Female,Bachelors,36 - 40,Singapore,Singapore,No,No,Unspecified,2019-11-22,75585106087,Hackathon: Hack your way to a healthier lifestyle,Hackathon: Hack your way to a healthier lifestyle,AFTER
459c903082efd6993a125a531fc55130,Female,Masters,26 - 30,Auckland,New Zealand,Yes,No,Office Circle,2018-07-03,47042971795,Introduction to Data Analytics,Introduction to Data Analytics,AFTER
59fde9bb602e096e0aa5ae641201be72,Female,Masters,26 - 30,Singapore,Singapore,Yes,No,Other Medium,2019-01-29,54747427028,Overcoming Fear of Public Speaking,Overcoming Fear of Public Speaking,AFTER
7396baee1fc05343137ec2059a03aae7,Female,Bachelors,21 - 25,Manila,Philippines,Yes,No,Office Circle,2019-09-17,70630560909,Data is the new oil,Data is the new oil,AFTER
3dccb43776a5aa6384b6a27766f4822a,Female,Doctorate,31 - 35,Melbourne,Australia,Yes,No,Office Circle,2019-08-06,65040732582,Data is The New Black,Data is The New Black,AFTER
3a4add5141df9008eef025e6396b4f32,Female,Bachelors,26 - 30,Melbourne,Australia,Yes,No,Friend Circle,2019-10-10,73447249701,Introduction to SQL and Data Visualization,Introduction to SQL and Data Visualization,AFTER
5a9672682858c7608a19bf4120618c81,Male,Bachelors,31 - 35,Singapore,Singapore,Yes,No,LinkedIn,2018-07-24,47917820491,Data Engineering,Data Engineering,AFTER
406b7300d7580b436b0d30d93999733c,Female,Masters,36 - 40,Melbourne,Australia,Yes,No,Facebook,2018-11-28,51569300165,Introduction to Data Analytics,Introduction to Data Analytics,AFTER
a7cd2790f5e2b679596d270755da54af,Female,Masters,41 - 45,Melbourne,Australia,Yes,No,Other Medium,2018-11-28,51569300165,Introduction to Data Analytics,Introduction to Data Analytics,AFTER
337bf51db269deaed07ea0c1468291da,Female,Bachelors,36 - 40,Manila,Philippines,Yes,No,Other Medium,2019-09-17,70630560909,Data is the new oil,Data is the new oil,AFTER
db7552a2fb2c77728a9481f437c4f864,Female,Bachelors,31 - 35,Singapore,Singapore,Yes,No,Other Medium,2019-09-17,71139886315,Introduction to Data Analytics,Introduction to Data Analytics,AFTER
db7552a2fb2c77728a9481f437c4f864,Female,Bachelors,31 - 35,Singapore,Singapore,Yes,Yes,Other Medium,2019-10-03,72763380229,How to explore and navigate analytics dashboards,How to explore and navigate analytics dashboards,AFTER
e1b468bdf440dbfd2c74072697bddb74,Female,Bachelors,31 - 35,Hong_Kong,Hong Kong (China),Yes,No,Other Medium,2019-03-21,57675822939,Introduction to Data Analytics,Introduction to Data Analytics,AFTER
e1b468bdf440dbfd2c74072697bddb74,Female,Bachelors,31 - 35,Hong_Kong,Hong Kong (China),Yes,No,Facebook,2019-03-20,58127559094,Data is The New Black,Data is The New Black,AFTER
49e9488e1d025dca5b0b5a0cde6c3e4c,Female,Masters,31 - 35,Sydney,Australia,Yes,No,Office Circle,2019-11-26,80846240281,Diversity & Inclusion from Different Perspectives,Diversity & Inclusion from Different Perspectives,AFTER
a8477950fad33cb0593d8a19ccba172e,Female,Masters,36 - 40,Singapore,Singapore,Yes,No,Friend Circle,2018-10-26,51356671186,Introduction to Data Analytics,Introduction to Data Analytics,AFTER
ad161fe33c8eca9c321664a55df8866d,Female,Bachelors,41 - 45,Singapore,Singapore,Yes,No,Friend Circle,2019-09-17,71139886315,Introduction to Data Analytics,Introduction to Data Analytics,AFTER
aab34cbcd1a07a39b6b7f270a7fbc833,Female,Masters,46 - 50,Singapore,Singapore,Yes,No,Other Medium,2019-09-17,71139886315,Introduction to Data Analytics,Introduction to Data Analytics,AFTER
2dd06c8951d2685faa38877ba925c8e9,Female,Vocational,26 - 30,Sydney,Australia,Yes,No,Friend Circle,2019-07-04,63446297584,Tableau Data Storytelling workshop,Tableau Data Storytelling workshop,AFTER
45abfebc1cb5ece44c336f53deb24ec6,Female,Bachelors,31 - 35,Singapore,Singapore,Yes,No,Office Circle,2018-11-15,52080118035,Martech for the Data-driven Marketers,Martech for the Data-driven Marketers,AFTER
45abfebc1cb5ece44c336f53deb24ec6,Female,Bachelors,31 - 35,Singapore,Singapore,Yes,Yes,Office Circle,2019-10-24,75140243491,Overcoming Fear of Public Speaking,Overcoming Fear of Public Speaking,AFTER
da12b4009781e7f2f7347bee6c6fdf52,Female,Bachelors,21 - 25,Jakarta,Indonesia,Yes,No,Friend Circle,2020-01-18,88835105191,R Programming for Customer Segmentation,R Programming for Customer Segmentation,AFTER
d442bfc592c5abf5b98f5cd41e694925,Female,Masters,36 - 40,Melbourne,Australia,Yes,No,Friend Circle,2019-04-09,59035502778,Introduction to Data Analytics,Introduction to Data Analytics,AFTER
9edd2394392398dac0902147721ac74f,Female,Masters,36 - 40,Melbourne,Australia,Yes,No,Office Circle,2018-06-28,46494580542,Introduction to Data Analytics,Introduction to Data Analytics,AFTER
01b4d500b3b58251f638ac828ce50f35,Female,Bachelors,46 - 50,Jakarta,Indonesia,Yes,No,Facebook,2019-05-03,60670582345,Introduction to Data Analytics,Introduction to Data Analytics,AFTER
381537b5c51abd6c61215ff898a38f84,Female,Doctorate,31 - 35,Kuala_Lumpur,Malaysia,No,No,Facebook,2020-01-18,88661237147,Introduction to Data Visualization using Power BI,Introduction to Data Visualization using Power BI,AFTER
ac3010fae16df56afeadfbaeb0d816dd,Female,Bachelors,21 - 25,Auckland,New Zealand,Yes,No,Friend Circle,2019-08-28,69298893857,Destination Data-workshop on essential data skills,Destination Data-workshop on essential data skills,AFTER
8e521f6998005b7c2c9089aafd866335,Female,Masters,31 - 35,Singapore,Singapore,Yes,No,Friend Circle,2020-01-15,83453992137,How to explore and navigate analytics dashboards,How to explore and navigate analytics dashboards,AFTER
ba9d430dcfeedeb9f3815434de029fd6,Female,Bachelors,21 - 25,Jakarta,Indonesia,Yes,No,Facebook,2019-11-23,81038088103,The Art of Negotiation and Persuasion,The Art of Negotiation and Persuasion,AFTER
a18e487ac4e82fc9fd0c7c711d40d11e,Female,Masters,31 - 35,Singapore,Singapore,Yes,No,Friend Circle,2018-12-06,53009483793,"DATA AND BUSINESS, TWO TRIBES ONE GOAL?","DATA AND BUSINESS, TWO TRIBES ONE GOAL?",AFTER
a18e487ac4e82fc9fd0c7c711d40d11e,Female,Masters,31 - 35,Singapore,Singapore,Yes,Yes,Other Medium,2019-03-14,57288030040,Data is The New Black,Data is The New Black,AFTER
f2e9a441d5ec8baf28101b6ebfa4e03b,Female,Masters,21 - 25,Melbourne,Australia,Yes,No,Friend Circle,2019-04-09,59035502778,Introduction to Data Analytics,Introduction to Data Analytics,AFTER
33bab78a08af88ae4291dd064316b38e,Female,Vocational,46 - 50,Sydney,Australia,Yes,No,Unspecified,2019-11-29,81329291099,Introduction to Data Analytics,Introduction to Data Analytics,AFTER
03c5c3dbb5502bf95728a7f466084669,Female,Masters,36 - 40,Jakarta,Indonesia,Yes,No,Friend Circle,2020-02-08,90978429933,Introduction to Data Analytics,Introduction to Data Analytics,AFTER
4038bc6cf923063ac34f3f3e0ebedb4f,Female,Masters,21 - 25,Melbourne,Australia,No,Yes,LinkedIn,2019-08-24,67987679981,Introduction to Python Programming for data analysis,Introduction to Python Programming for data analysis,AFTER
3bb59bf969652dd71bbb33ee9b3112e5,Female,Bachelors,36 - 40,Jakarta,Indonesia,Yes,No,Unspecified,2019-11-23,81038088103,The Art of Negotiation and Persuasion,The Art of Negotiation and Persuasion,AFTER
e85edad4c89b480a3977050d8f89143e,Unspecified,Doctorate,Unspecified,Sydney,Australia,Yes,Unspecified,Unspecified,2018-06-25,45893295081,Introduction to Data Analytics,Introduction to Data Analytics,AFTER
9150cd5b6e7ef566391077ccff54ee52,Female,Masters,26 - 30,Auckland,New Zealand,Yes,No,Facebook,2019-08-28,69298893857,Destination Data-workshop on essential data skills,Destination Data-workshop on essential data skills,AFTER
